#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
PNFGHFNJ_11054	1	270	32	270	100	9.81111	35.8	48.2
PNFGHFNJ_11055	1	411	30	411	100	8.07299	37.8	60
PNFGHFNJ_11056	1	186	18	186	100	7.48387	37.3	57.8
PNFGHFNJ_11057	1	105	8	105	100	5.25714	37.8	60
PNFGHFNJ_11058	1	270	9	270	100	5.7037	37.2	60
PNFGHFNJ_11059	1	282	21	282	100	5.14894	36.8	57.3
PNFGHFNJ_11060	1	261	44	261	100	7.05747	37.1	39.1
PNFGHFNJ_11061	1	85	8	85	100	3.74118	37.5	52.5
PNFGHFNJ_11062	1	82	4	82	100	5.4878	36.5	60
PNFGHFNJ_11063	1	76	7	76	100	3.44737	37.9	60
PNFGHFNJ_11064	1	282	42	282	100	8.49645	36.1	39.1
PNFGHFNJ_11065	1	330	26	330	100	5.6	37	55.2
PNFGHFNJ_11066	1	252	26	252	100	5.71825	36.3	49.7
PNFGHFNJ_11067	1	76	16	76	100	9.44737	35.9	43.9
PNFGHFNJ_11068	1	117	6	117	100	5.12821	36.6	56.7
PNFGHFNJ_11069	1	243	30	243	100	6.54321	35.4	49
PNFGHFNJ_11070	1	141	45	141	100	13.6312	36.4	26.6
PNFGHFNJ_11071	1	246	30	246	100	5.1748	37.1	51.5
PNFGHFNJ_11072	1	456	19	456	100	5.20175	36.9	56.8
PNFGHFNJ_11073	1	342	27	342	100	5.31287	36.4	52.6
PNFGHFNJ_11074	1	237	16	237	100	5.78059	36.5	53.8
PNFGHFNJ_11075	1	246	22	246	100	5.77236	36	53.3
PNFGHFNJ_11076	1	300	10	300	100	3.88	37.6	60
PNFGHFNJ_11077	1	285	22	285	100	4.92281	36.9	47.5
PNFGHFNJ_11078	1	93	10	93	100	3.35484	36.4	60
PNFGHFNJ_11079	1	141	12	141	100	7.50355	37	60
PNFGHFNJ_11080	1	351	14	351	100	2.70085	35.4	51.4
PNFGHFNJ_11081	1	309	8	309	100	2.31715	38.4	60
PNFGHFNJ_11082	1	420	44	420	100	8.36429	36.8	51.8
PNFGHFNJ_11083	1	207	19	207	100	9.49758	36.8	58.5
PNFGHFNJ_11084	1	339	43	339	100	7.23009	37.3	53
PNFGHFNJ_11085	1	285	38	285	100	8.23158	36.3	49.4
PNFGHFNJ_11086	1	387	24	387	100	6.36176	37.4	58.3
PNFGHFNJ_11087	1	210	26	210	100	7.55714	37.4	55.7
PNFGHFNJ_11088	1	225	16	225	100	7.10222	37.6	60
PNFGHFNJ_11089	1	132	14	132	100	4.5	37.8	60
PNFGHFNJ_11090	1	183	11	183	100	7.53005	37.3	56.4
PNFGHFNJ_11091	1	186	17	186	100	4.41935	35.9	48.4
PNFGHFNJ_11092	1	147	6	147	100	3.78231	36.9	60
PNFGHFNJ_11093	1	357	20	357	100	4.48459	34.7	56
PNFGHFNJ_11094	1	150	10	150	100	5.28	38	60
PNFGHFNJ_11095	1	132	14	132	100	9.81818	37.8	57.1
PNFGHFNJ_11096	1	174	12	174	100	5.41379	37.2	56.7
PNFGHFNJ_11097	1	369	16	368	99.729	3.63144	38.1	57.5
PNFGHFNJ_11098	1	174	4	174	100	3.44828	37.8	45
PNFGHFNJ_11099	1	120	9	120	100	3.25	37.7	50.2
PNFGHFNJ_11100	1	207	3	207	100	2.31884	37.4	54.7
PNFGHFNJ_11101	1	255	10	255	100	2.38824	36.5	54
PNFGHFNJ_11102	1	243	9	243	100	1.13169	34.4	60
PNFGHFNJ_11103	1	156	34	156	100	8.89103	36.3	48.9
PNFGHFNJ_11104	1	138	8	138	100	8.57971	36.9	56.5
PNFGHFNJ_11105	1	120	8	120	100	4.26667	35	58
PNFGHFNJ_11106	1	141	10	141	100	5.41844	37.3	60
PNFGHFNJ_11107	1	171	5	165	96.4912	4.8538	37.2	60
PNFGHFNJ_11108	1	309	21	309	100	5.81553	36.5	56
PNFGHFNJ_11109	1	414	12	414	100	4.68116	38.1	58.3
PNFGHFNJ_11110	1	189	8	189	100	2.71958	36.6	52.5
PNFGHFNJ_11111	1	222	24	222	100	7.43243	36.4	53.2
PNFGHFNJ_11112	1	99	8	99	100	3.41414	35.6	60
PNFGHFNJ_11113	1	216	11	216	100	5.47222	37.4	55.6
PNFGHFNJ_11114	1	150	8	150	100	3.13333	38.1	60
PNFGHFNJ_11115	1	162	16	162	100	6.14815	37.6	55
PNFGHFNJ_11116	1	279	28	279	100	6.71326	36.3	52.9
PNFGHFNJ_11117	1	174	9	174	100	5.85057	37	58.4
PNFGHFNJ_11118	1	186	4	186	100	3.16667	38.1	60
PNFGHFNJ_11119	1	138	6	138	100	1.99275	37.5	60
PNFGHFNJ_11120	1	219	6	219	100	4.39726	36.7	35.3
PNFGHFNJ_11121	1	168	3	168	100	1.94048	36.4	43
PNFGHFNJ_11122	1	321	13	252	78.5047	3.78816	37	49.9
PNFGHFNJ_11123	1	291	33	291	100	8.31615	36	55.2
PNFGHFNJ_11124	1	294	14	294	100	4.04762	37.8	58
PNFGHFNJ_11125	1	150	10	150	100	3.22667	37.8	50.4
PNFGHFNJ_11126	1	99	1	99	100	2.42424	38.4	40
PNFGHFNJ_11127	1	183	5	183	100	1.4153	38.5	48
PNFGHFNJ_11128	1	183	1	183	100	1	38.2	40
PNFGHFNJ_11129	1	294	9	294	100	1.35714	36.6	53.3
PNFGHFNJ_11130	1	345	34	345	100	8.81739	36.2	51.9
PNFGHFNJ_11131	1	264	18	264	100	8.34848	36.7	58
PNFGHFNJ_11132	1	183	8	183	100	3.90164	35.7	60
PNFGHFNJ_11133	1	435	19	435	100	5.31724	38.1	57.9
PNFGHFNJ_11134	1	426	29	426	100	5.71596	36.6	56.3
PNFGHFNJ_11135	1	201	15	201	100	10.1045	36.2	60
PNFGHFNJ_11136	1	240	15	239	99.5833	5.2625	35	58.1
PNFGHFNJ_11137	1	273	14	273	100	6.19048	37.1	60
PNFGHFNJ_11138	1	261	18	261	100	5.4636	37.3	42
PNFGHFNJ_11139	1	339	38	339	100	7.52212	37.2	55.4
PNFGHFNJ_11140	1	201	9	201	100	6.47761	37.2	53.3
PNFGHFNJ_11141	1	180	22	180	100	6.51111	36.5	49.5
PNFGHFNJ_11142	1	345	18	345	100	5.13623	37.4	58.9
PNFGHFNJ_11143	1	123	6	123	100	4.04878	37.3	52
PNFGHFNJ_11144	1	420	18	420	100	4.17143	36.5	56.7
PNFGHFNJ_11145	1	414	20	414	100	3.99517	37.2	52
PNFGHFNJ_11146	1	123	6	123	100	3.5935	38.2	50
PNFGHFNJ_11147	1	111	66	111	100	14.036	37.2	20.3
PNFGHFNJ_11148	1	219	14	219	100	3.88128	36.4	55.7
PNFGHFNJ_11149	1	222	28	222	100	9.33333	37.1	60
PNFGHFNJ_11150	1	99	28	99	100	15.7778	37.3	60
PNFGHFNJ_11151	1	312	36	312	100	12.3237	36.2	57.6
PNFGHFNJ_11152	1	156	14	156	100	7.46154	37.1	60
PNFGHFNJ_11153	1	333	40	333	100	11.988	36.5	57.9
PNFGHFNJ_11154	1	291	10	291	100	4.30584	37.3	45.5
PNFGHFNJ_11155	1	276	11	276	100	6.00362	37.6	57.7
PNFGHFNJ_11156	1	279	32	279	100	6.22222	36.3	58.2
PNFGHFNJ_11157	1	162	22	162	100	9.22222	36.7	42.6
PNFGHFNJ_11158	1	339	44	339	100	8.49853	36.5	52.3
PNFGHFNJ_11159	1	288	38	288	100	10.9097	36.3	50.8
PNFGHFNJ_11160	1	390	38	390	100	7.24872	37.2	51.1
PNFGHFNJ_11161	1	162	12	162	100	7.01235	38.4	60
PNFGHFNJ_11162	1	258	24	258	100	7.67442	37.3	55.1
PNFGHFNJ_11163	1	204	16	204	100	5.58824	34.5	47.8
PNFGHFNJ_11164	1	165	26	165	100	10.9576	37.5	56.2
PNFGHFNJ_11165	1	129	14	129	100	6.10853	37.3	60
PNFGHFNJ_11166	1	234	14	234	100	6.98291	37.2	58
PNFGHFNJ_11167	1	393	28	393	100	5.85242	37.1	56.4
PNFGHFNJ_11168	1	282	14	282	100	3.31206	37.8	60
PNFGHFNJ_11169	1	189	20	189	100	6.17989	36.9	54.6
PNFGHFNJ_11170	1	99	4	99	100	4.92929	37.6	60
PNFGHFNJ_11171	1	426	16	426	100	4.14085	37	60
PNFGHFNJ_11172	1	306	12	306	100	3.98693	37.5	58.4
PNFGHFNJ_11173	1	120	16	120	100	5.98333	36.8	51.7
PNFGHFNJ_11174	1	297	14	297	100	3.53199	36.3	49.7
PNFGHFNJ_11175	1	207	126	207	100	17.599	38.1	33.1
PNFGHFNJ_11176	1	228	14	228	100	3	35.8	47
PNFGHFNJ_11177	1	204	14	204	100	4.31373	36.9	53.3
PNFGHFNJ_11178	1	186	16	186	100	3.03226	37.4	59
PNFGHFNJ_11179	1	180	18	180	100	10.7667	37.6	60
PNFGHFNJ_11180	1	345	13	345	100	3	38.5	48.6
PNFGHFNJ_11181	1	300	31	300	100	3.29667	36.8	60
PNFGHFNJ_11182	1	213	38	213	100	26.0282	38.1	60
PNFGHFNJ_11183	1	129	22	129	100	9.27132	38.3	59.1
PNFGHFNJ_11184	1	270	40	270	100	14.3111	37.2	57.5
PNFGHFNJ_11185	1	114	28	114	100	9.01754	35.3	48.6
PNFGHFNJ_11186	1	231	18	231	100	7.26407	37.1	55.1
PNFGHFNJ_11187	1	111	10	111	100	4.48649	35.3	58
PNFGHFNJ_11188	1	312	28	312	100	9.08654	37	55.1
PNFGHFNJ_11189	1	147	11	147	100	8.42177	37.1	60
PNFGHFNJ_11190	1	120	22	120	100	6.7	37.9	60
PNFGHFNJ_11191	1	96	14	96	100	20.6458	37.8	60
PNFGHFNJ_11192	1	150	24	150	100	6.65333	36.8	53.3
PNFGHFNJ_11193	1	321	26	321	100	8.88474	37.8	58.9
PNFGHFNJ_11194	1	303	16	303	100	4.72607	37.1	59.8
PNFGHFNJ_11195	1	345	24	345	100	5.07826	37.2	41.2
PNFGHFNJ_11196	1	123	8	123	100	2.3252	36.8	58.2
PNFGHFNJ_11197	1	168	8	168	100	5.2381	37.6	52.5
PNFGHFNJ_11198	1	201	12	201	100	6.96517	36.9	53.5
PNFGHFNJ_11199	1	387	18	387	100	5.09044	37.7	59.1
PNFGHFNJ_11200	1	393	34	393	100	5.26718	36.4	48.6
PNFGHFNJ_11201	1	399	16	399	100	4.17043	38.4	60
PNFGHFNJ_11202	1	162	4	162	100	5.28395	36	60
PNFGHFNJ_11203	1	228	12	228	100	3.62281	36.6	54.3
PNFGHFNJ_11204	1	135	6	135	100	3.39259	35.9	60
PNFGHFNJ_11205	1	76	10	76	100	5.60526	37.9	54.2
PNFGHFNJ_11206	1	156	7	156	100	2.58333	38	50.3
PNFGHFNJ_11207	1	378	15	378	100	3.59259	36.6	57.3
PNFGHFNJ_11208	1	165	9	165	100	3.09091	37.5	46
PNFGHFNJ_11209	1	198	5	198	100	2.35859	36.2	60
PNFGHFNJ_11210	1	465	5	465	100	1.72688	37.6	52
PNFGHFNJ_11211	1	354	15	354	100	1.64689	36.6	57.3
PNFGHFNJ_11212	1	252	52	252	100	19.5833	37.7	58.7
PNFGHFNJ_11213	1	132	27	132	100	13.9621	36.9	60
PNFGHFNJ_11214	1	159	17	159	100	18.4277	38	57.6
PNFGHFNJ_11215	1	411	37	411	100	8.64964	37	56.8
PNFGHFNJ_11216	1	327	24	327	100	8.70031	36.8	58.3
PNFGHFNJ_11217	1	195	22	195	100	11.5436	37.7	59.5
PNFGHFNJ_11218	1	276	22	276	100	6.55072	35.2	57.8
PNFGHFNJ_11219	1	129	10	129	100	4.64341	36.1	59.2
PNFGHFNJ_11220	1	330	16	330	100	7.14545	36	60
PNFGHFNJ_11221	1	396	28	396	100	5.73232	37.7	57
PNFGHFNJ_11222	1	315	20	315	100	5.5873	37.5	54
PNFGHFNJ_11223	1	114	10	114	100	6.7193	37.3	59.4
PNFGHFNJ_11224	1	318	43	318	100	7.55346	35.7	48.8
PNFGHFNJ_11225	1	228	28	228	100	6.91228	36.7	52.7
PNFGHFNJ_11226	1	114	10	114	100	8.31579	36.6	52
PNFGHFNJ_11227	1	141	6	141	100	3.8156	34.6	53.3
PNFGHFNJ_11228	1	411	46	411	100	5.56204	36.6	42.4
PNFGHFNJ_11229	1	360	22	360	100	5.52778	37.3	51.9
PNFGHFNJ_11230	1	270	8	270	100	3.26667	37.7	60
PNFGHFNJ_11231	1	96	2	96	100	2	38.3	60
PNFGHFNJ_11232	1	330	12	330	100	3.62424	38.1	58.3
PNFGHFNJ_11233	1	147	12	147	100	5.08844	36.3	55
PNFGHFNJ_11234	1	309	16	309	100	3.79935	35.6	47.2
PNFGHFNJ_11235	1	222	14	222	100	3.59459	38.2	43.6
PNFGHFNJ_11236	1	174	3	174	100	2.25287	36.5	60
PNFGHFNJ_11237	1	303	13	303	100	1.12211	34.3	55.4
PNFGHFNJ_11238	1	150	18	150	100	11.1067	36.3	43.2
PNFGHFNJ_11239	1	447	50	447	100	8.88143	36.2	47.5
PNFGHFNJ_11240	1	381	48	381	100	8.94488	37.2	46.5
PNFGHFNJ_11241	1	315	37	315	100	6.42222	36.6	41.7
PNFGHFNJ_11242	1	213	12	213	100	6.60094	36.5	53.3
PNFGHFNJ_11243	1	411	30	411	100	6.09732	35.2	50
PNFGHFNJ_11244	1	108	14	108	100	8.25926	35.8	60
PNFGHFNJ_11245	1	204	10	204	100	8.17647	36.5	60
PNFGHFNJ_11246	1	297	49	297	100	9.89899	35.9	48.1
PNFGHFNJ_11247	1	378	39	378	100	7.79365	35.9	52.9
PNFGHFNJ_11248	1	105	14	105	100	7.46667	37.7	57.1
PNFGHFNJ_11249	1	237	21	237	100	7.64135	36.8	60
PNFGHFNJ_11250	1	183	22	183	100	7.04918	36.9	59.1
PNFGHFNJ_11251	1	90	16	90	100	16.8667	36.2	49.3
PNFGHFNJ_11252	1	330	16	330	100	5.1697	36.5	55.6
PNFGHFNJ_11253	1	441	52	441	100	7.79365	35.5	48.9
PNFGHFNJ_11254	1	309	14	309	100	4.65372	38.4	57.9
PNFGHFNJ_11255	1	357	26	357	100	5.78711	36.5	56.1
PNFGHFNJ_11256	1	147	6	147	100	4.77551	37.9	60
PNFGHFNJ_11257	1	402	26	402	100	5.1194	36.1	49.1
PNFGHFNJ_11258	1	180	10	180	100	5	37.1	60
PNFGHFNJ_11259	1	255	18	255	100	6.88627	35.8	60
PNFGHFNJ_11260	1	201	10	201	100	5.35323	36.9	60
PNFGHFNJ_11261	1	207	12	207	100	3.75845	38.1	60
PNFGHFNJ_11262	1	333	16	333	100	4.57658	37.5	56.5
PNFGHFNJ_11263	1	135	6	135	100	4.1037	37.1	52
PNFGHFNJ_11264	1	405	25	405	100	5.02963	37	51.3
PNFGHFNJ_11265	1	96	6	96	100	2.77083	36.9	60
PNFGHFNJ_11266	1	339	18	339	100	4.18584	37	54.2
PNFGHFNJ_11267	1	189	7	189	100	3.85185	38.6	54.3
PNFGHFNJ_11268	1	198	4	198	100	1.53535	32.5	50
PNFGHFNJ_11269	1	369	7	369	100	2.38211	36.4	60
PNFGHFNJ_11270	1	138	16	138	100	6.13043	36.8	52.6
PNFGHFNJ_11271	1	126	25	126	100	6.77778	38.1	34.4
PNFGHFNJ_11272	1	396	2	396	100	1.08586	37.3	60
PNFGHFNJ_11273	1	147	19	147	100	1.22449	35.2	60
PNFGHFNJ_11274	1	183	22	183	100	17.7377	35.8	59.4
PNFGHFNJ_11275	1	306	30	306	100	10.1438	37.3	56.9
PNFGHFNJ_11276	1	339	28	339	100	8.83481	36.5	56.1
PNFGHFNJ_11277	1	111	15	111	100	6.52252	36.8	56.1
PNFGHFNJ_11278	1	288	37	288	100	13.1111	36.5	52.1
PNFGHFNJ_11279	1	381	44	381	100	9.41207	37.1	53.6
PNFGHFNJ_11280	1	183	8	183	100	4.78689	38.1	60
PNFGHFNJ_11281	1	297	26	297	100	9.48822	38	60
PNFGHFNJ_11282	1	342	22	342	100	7.87719	37.1	58.2
PNFGHFNJ_11283	1	288	16	288	100	6.6875	37.7	60
PNFGHFNJ_11284	1	333	30	333	100	6.82583	36.2	54.7
PNFGHFNJ_11285	1	216	8	216	100	4.15741	36.2	58.2
PNFGHFNJ_11286	1	153	13	153	100	5.56863	36.8	58.9
PNFGHFNJ_11287	1	240	16	240	100	7.81667	37.6	56.2
PNFGHFNJ_11288	1	300	34	300	100	6.93333	37.2	48.8
PNFGHFNJ_11289	1	387	48	387	100	7.67442	36.7	50.8
PNFGHFNJ_11290	1	180	10	167	92.7778	5.76667	36.7	52
PNFGHFNJ_11291	1	219	8	219	100	4.24658	36.8	60
PNFGHFNJ_11292	1	90	6	90	100	3.55556	37.7	60
PNFGHFNJ_11293	1	117	9	117	100	7.48718	36.3	60
PNFGHFNJ_11294	1	315	24	315	100	5.3746	37.1	55.7
PNFGHFNJ_11295	1	213	10	213	100	5.84507	37.2	59.2
PNFGHFNJ_11296	1	234	16	234	100	4.5812	37.5	54.8
PNFGHFNJ_11297	1	192	22	192	100	5.40625	37.4	48.4
PNFGHFNJ_11298	1	153	10	153	100	5.86928	37.5	60
PNFGHFNJ_11299	1	279	9	279	100	3.26523	37.9	60
PNFGHFNJ_11300	1	102	3	102	100	2.95098	38.1	60
PNFGHFNJ_11301	1	252	13	252	100	5.21429	36.1	48.6
PNFGHFNJ_11302	1	108	9	108	100	2.42593	36.9	44.4
PNFGHFNJ_11303	1	165	3	165	100	1.17576	37.1	60
PNFGHFNJ_11304	1	186	14	186	100	4.25806	36.5	57.1
PNFGHFNJ_11305	1	189	20	189	100	11.6402	37	60
PNFGHFNJ_11306	1	378	30	378	100	8.96825	36.1	55.9
PNFGHFNJ_11307	1	261	22	261	100	8.23755	38.3	58.7
PNFGHFNJ_11308	1	264	26	264	100	7.87121	37.2	58
PNFGHFNJ_11309	1	249	16	249	100	8.28916	36.1	49.9
PNFGHFNJ_11310	1	294	22	294	100	8.44898	34.8	56
PNFGHFNJ_11311	1	174	14	174	100	7.21839	37.7	57.1
PNFGHFNJ_11312	1	327	13	327	100	4.84098	37.5	60
PNFGHFNJ_11313	1	303	44	303	100	9.19472	36.2	52.1
PNFGHFNJ_11314	1	291	18	291	100	5.9244	37.8	46.7
PNFGHFNJ_11315	1	225	30	225	100	7.54667	37.2	35
PNFGHFNJ_11316	1	159	10	158	99.3711	4.15094	37.7	52
PNFGHFNJ_11317	1	255	20	255	100	5.2	36.6	51.6
PNFGHFNJ_11318	1	255	18	255	100	5.73333	38.2	53.3
PNFGHFNJ_11319	1	96	11	96	100	6.85417	37.4	56.7
PNFGHFNJ_11320	1	177	20	177	100	6.06215	34.9	45
PNFGHFNJ_11321	1	207	19	207	100	5.63285	35.8	52.6
PNFGHFNJ_11322	1	300	10	300	100	4.47	37.2	58
PNFGHFNJ_11323	1	306	18	306	100	4.52941	37.4	54.7
PNFGHFNJ_11324	1	195	34	195	100	9.20513	36.5	50.6
PNFGHFNJ_11325	1	156	13	156	100	7.92949	35.7	50.8
PNFGHFNJ_11326	1	258	16	258	100	3.79457	36.3	47.5
PNFGHFNJ_11327	1	249	11	249	100	4.6988	34.8	60
PNFGHFNJ_11328	1	255	12	255	100	3.82745	36	57.7
PNFGHFNJ_11329	1	126	8	126	100	1.97619	34	54.8
PNFGHFNJ_11330	1	144	14	144	100	3.96528	37	57.7
PNFGHFNJ_11331	1	234	19	234	100	9.67949	37	60
PNFGHFNJ_11332	1	90	12	90	100	12.0333	35.9	60
PNFGHFNJ_11333	1	234	49	234	100	13.4274	35.8	55.6
PNFGHFNJ_11334	1	156	23	156	100	10.7436	36.7	56.2
PNFGHFNJ_11335	1	384	38	384	100	8.27083	36.3	56.8
PNFGHFNJ_11336	1	306	12	306	100	6.92157	38	60
PNFGHFNJ_11337	1	336	28	336	100	7.08929	37.5	57.6
PNFGHFNJ_11338	1	132	16	132	100	8.39394	37.4	58.5
PNFGHFNJ_11339	1	174	30	174	100	7.45977	37.1	51.1
PNFGHFNJ_11340	1	105	2	105	100	5.6	37.2	60
PNFGHFNJ_11341	1	405	28	405	100	6.08395	37.7	45.7
PNFGHFNJ_11342	1	252	21	252	100	6.52381	36.5	54.9
PNFGHFNJ_11343	1	108	4	108	100	4.16667	37.4	60
PNFGHFNJ_11344	1	270	16	270	100	5.3037	37.2	48.8
PNFGHFNJ_11345	1	192	24	192	100	5.89583	36.8	49.2
PNFGHFNJ_11346	1	294	24	294	100	5.80272	37.8	57.9
PNFGHFNJ_11347	1	384	22	384	100	5.61979	35.9	54.4
PNFGHFNJ_11348	1	186	16	186	100	5.67742	37.6	58.1
PNFGHFNJ_11349	1	168	6	168	100	3.86905	38.2	60
PNFGHFNJ_11350	1	144	5	144	100	4.84722	38.2	56
PNFGHFNJ_11351	1	396	21	396	100	3.84596	35.6	53.1
PNFGHFNJ_11352	1	225	12	225	100	3.27111	36	53.3
PNFGHFNJ_11353	1	300	8	291	97	3.06	36.7	60
PNFGHFNJ_11354	1	186	6	186	100	4.2957	35.9	60
PNFGHFNJ_11355	1	207	8	207	100	3.61353	38	58.2
PNFGHFNJ_11356	1	159	12	159	100	2.75472	37.3	56.3
PNFGHFNJ_11357	1	168	8	168	100	5.86905	37.6	50
PNFGHFNJ_11358	1	222	10	222	100	3.38739	38	54
PNFGHFNJ_11359	1	270	28	270	100	4.78148	37.1	50
PNFGHFNJ_11360	1	324	20	324	100	3.66049	36.7	41
PNFGHFNJ_11361	1	258	6	258	100	2.65891	37.1	60
PNFGHFNJ_11362	1	168	3	168	100	2.35714	36.6	32.3
PNFGHFNJ_11363	1	75	4	75	100	2.65333	37.3	42.2
PNFGHFNJ_11364	1	72	5	59	81.9444	4.69444	38.3	55.8
PNFGHFNJ_11365	1	411	6	411	100	1.09976	35.1	60
PNFGHFNJ_11366	1	216	15	216	100	10.6898	37.7	60
PNFGHFNJ_11367	1	342	32	342	100	8.0117	36.5	57.2
PNFGHFNJ_11368	1	252	32	252	100	11.5833	35.8	53.4
PNFGHFNJ_11369	1	165	32	165	100	7.52727	36.3	48.4
PNFGHFNJ_11370	1	96	18	96	100	15.4583	36.9	58.4
PNFGHFNJ_11371	1	279	26	279	100	8.60932	37.5	59.2
PNFGHFNJ_11372	1	294	32	294	100	12.5204	36.5	57.7
PNFGHFNJ_11373	1	378	42	378	100	6.83069	36.7	49.4
PNFGHFNJ_11374	1	363	24	363	100	5.92287	36.1	55.8
PNFGHFNJ_11375	1	138	9	117	84.7826	3.84058	35.7	60
PNFGHFNJ_11376	1	93	18	93	100	8.36559	36.6	60
PNFGHFNJ_11377	1	366	26	366	100	5.59016	34.7	57.7
PNFGHFNJ_11378	1	198	10	198	100	5.84848	36.9	45.2
PNFGHFNJ_11379	1	387	24	387	100	5.11628	37.5	57.5
PNFGHFNJ_11380	1	168	16	168	100	5.91071	36.7	55.9
PNFGHFNJ_11381	1	90	26	90	100	11.4667	35.6	35.7
PNFGHFNJ_11382	1	237	9	237	100	6.18143	36.2	60
PNFGHFNJ_11383	1	165	14	165	100	3.40606	37	56.7
PNFGHFNJ_11384	1	198	22	198	100	7.30303	35.4	54
PNFGHFNJ_11385	1	192	7	192	100	3.60938	34.1	56
PNFGHFNJ_11386	1	183	12	183	100	3.40984	36.8	53.3
PNFGHFNJ_11387	1	201	18	201	100	5.64179	37.6	53.1
PNFGHFNJ_11388	1	201	14	201	100	5.41294	34.7	50.9
PNFGHFNJ_11389	1	114	28	114	100	7.33333	36.8	42.6
PNFGHFNJ_11390	1	90	12	90	100	6.44444	37	49
PNFGHFNJ_11391	1	288	10	288	100	3.11806	37.4	60
PNFGHFNJ_11392	1	177	6	177	100	3.08475	37.4	53.3
PNFGHFNJ_11393	1	399	13	399	100	3.41855	37.2	56.9
PNFGHFNJ_11394	1	204	2	204	100	1	30.5	60
PNFGHFNJ_11395	1	90	10	90	100	5.75556	38.1	31.8
PNFGHFNJ_11396	1	351	49	351	100	12.6011	36.8	53.2
PNFGHFNJ_11397	1	297	17	297	100	6.25253	36.2	60
PNFGHFNJ_11398	1	102	6	102	100	3.92157	36.8	53.3
PNFGHFNJ_11399	1	285	30	285	100	7.96491	36.1	44.5
PNFGHFNJ_11400	1	348	38	348	100	8.60632	36.1	47.7
PNFGHFNJ_11401	1	189	21	189	100	10.3704	38	60
PNFGHFNJ_11402	1	168	10	168	100	6.2619	37.3	60
PNFGHFNJ_11403	1	201	16	201	100	4.45771	36	60
PNFGHFNJ_11404	1	315	12	315	100	5.34603	37.8	59.7
PNFGHFNJ_11405	1	384	32	384	100	6.13021	37.5	54.9
PNFGHFNJ_11406	1	303	20	303	100	7.0495	37	59.3
PNFGHFNJ_11407	1	141	20	141	100	6.42553	35.8	41.9
PNFGHFNJ_11408	1	336	14	336	100	5.46429	37.2	60
PNFGHFNJ_11409	1	378	18	378	100	5.17989	36.8	58.9
PNFGHFNJ_11410	1	108	6	108	100	4.24074	38.6	53.3
PNFGHFNJ_11411	1	408	46	408	100	6.10539	36.6	48.3
PNFGHFNJ_11412	1	225	9	225	100	6.17333	37.1	60
PNFGHFNJ_11413	1	240	8	240	100	3.53333	36.9	60
PNFGHFNJ_11414	1	147	9	147	100	3.65306	36.2	60
PNFGHFNJ_11415	1	225	12	225	100	3.92	38	60
PNFGHFNJ_11416	1	264	12	264	100	4.37879	36.4	57.3
PNFGHFNJ_11417	1	138	6	138	100	5.50725	36.6	60
PNFGHFNJ_11418	1	168	4	168	100	2.65476	38.5	56.5
PNFGHFNJ_11419	1	216	9	216	100	3.53704	38.1	58.4
PNFGHFNJ_11420	1	147	2	147	100	1.28571	37.5	53
PNFGHFNJ_11421	1	282	4	282	100	1.29433	38.3	56.5
PNFGHFNJ_11422	1	114	1	114	100	1	38.2	60
PNFGHFNJ_11423	1	264	6	264	100	1.48106	37.6	54.7
PNFGHFNJ_11424	1	294	13	294	100	1.11905	35.8	58.8
PNFGHFNJ_11425	1	90	6	90	100	10.3556	36.1	44
PNFGHFNJ_11426	1	282	41	282	100	7.7234	36.2	58.7
PNFGHFNJ_11427	1	264	18	264	100	8.88636	38	58.4
PNFGHFNJ_11428	1	213	24	213	100	9.21127	37.6	56
PNFGHFNJ_11429	1	375	38	375	100	8.352	37.4	55.1
PNFGHFNJ_11430	1	270	20	270	100	6.05926	36.8	58.6
PNFGHFNJ_11431	1	123	24	123	100	13.6911	37.1	43.3
PNFGHFNJ_11432	1	132	8	132	100	3.95455	37.8	55
PNFGHFNJ_11433	1	258	18	258	100	5.88372	36.3	60
PNFGHFNJ_11434	1	234	13	234	100	6.64103	36.7	60
PNFGHFNJ_11435	1	393	27	393	100	5.70483	36.5	52.7
PNFGHFNJ_11436	1	234	16	234	100	7.22222	37	55.2
PNFGHFNJ_11437	1	150	7	150	100	4.87333	35.3	54.9
PNFGHFNJ_11438	1	282	29	265	93.9716	3.61348	37.1	46.9
PNFGHFNJ_11439	1	123	8	123	100	7.00813	35.2	47.8
PNFGHFNJ_11440	1	258	14	258	100	3.60853	36.5	50.9
PNFGHFNJ_11441	1	198	2	198	100	1.94444	37.7	60
PNFGHFNJ_11442	1	225	10	225	100	2.96	35.8	55.2
PNFGHFNJ_11443	1	330	32	330	100	7.13333	36	50.8
PNFGHFNJ_11444	1	216	4	216	100	2.49074	37.9	60
PNFGHFNJ_11445	1	234	9	234	100	4.19658	37.6	56.9
PNFGHFNJ_11446	1	135	6	135	100	2.95556	36	59.3
PNFGHFNJ_11447	1	393	7	393	100	1.66158	34.4	40.9
PNFGHFNJ_11448	1	186	3	186	100	1.39785	33.8	55.3
PNFGHFNJ_11449	1	327	2	327	100	1.10703	35.2	60
PNFGHFNJ_11450	1	411	11	411	100	1.08273	37.1	60
PNFGHFNJ_11451	1	225	30	225	100	9.52889	37.9	58.5
